league_id,season,team_id,team_name,player_id,player_name,matches_played,minutes,goals,assists,shots_total,shots_on,goal_contributions,goals_per_90
140,2024,531,Athletic Club,286593,Nico Serrano,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,531,Athletic Club,288525,Malcom Ares,3,18.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,531,Athletic Club,312468,Alex Padilla,5,180.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,531,Athletic Club,332302,Oier Gastesi,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,531,Athletic Club,332305,Unai Eguíluz,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,531,Athletic Club,332308,Unai Gómez,5,107.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,531,Athletic Club,336998,Adama Boiro,5,79.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,531,Athletic Club,383780,Mikel Jauregizar,5,199.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,532,Valencia,919,Hugo Guillamón,5,216.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,1482,Thierry Correia,5,348.0,0.0,0.0,4.0,2.0,0.0,0.0
140,2024,532,Valencia,8718,Maximiliano Caufriez,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,19352,Sergi Canós,2,28.0,0.0,0.0,4.0,2.0,0.0,0.0
140,2024,532,Valencia,24760,Giorgi Mamardashvili,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,41157,André Almeida,4,269.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,532,Valencia,46933,Luis Rioja,4,271.0,0.0,0.0,3.0,0.0,0.0,0.0
140,2024,532,Valencia,47251,Dimitri Foulquier,5,218.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,47463,Pepelu,5,442.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,532,Valencia,47527,Stole Dimitrievski,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,72048,Cenk Özkaçar,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,119232,Dani Gómez,5,117.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,158378,Enzo Barrenechea,2,45.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,161963,Germán Valera,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,162175,Jesús Vázquez,5,345.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,532,Valencia,270498,Warren Madrigal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,288074,Alberto Mari,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,315699,Javier Guerra,5,242.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,532,Valencia,327496,Rodrigo Abajas,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,333672,César Tárrega,5,270.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,532,Valencia,333682,Cristhian Mosquera,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,348326,Martín Tejón,5,45.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,532,Valencia,361385,Yarek Gasiorowski,5,180.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,532,Valencia,406266,Ali Fadal,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,412737,Raúl Jiménez Latorre,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,532,Valencia,439578,David Otorbi,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0
