fixture_id,team_id,team_name,stat_type,stat_value,ingestion_date,source_file
1208528,538,Celta Vigo,Offsides,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,Ball Possession,50%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,Yellow Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,Red Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,Total passes,460,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,Passes accurate,381,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,Passes %,83%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,expected_goals,1.66,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208528,538,Celta Vigo,goals_prevented,-1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208528_statistics.json
1208529,536,Sevilla,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Shots off Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Total Shots,16,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Blocked Shots,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Shots insidebox,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Shots outsidebox,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Fouls,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Corner Kicks,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Offsides,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Ball Possession,49%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Yellow Cards,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Goalkeeper Saves,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Total passes,433,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Passes accurate,366,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,Passes %,85%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,expected_goals,0.97,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,536,Sevilla,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Shots off Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Total Shots,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Blocked Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Shots insidebox,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Shots outsidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Fouls,14,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Corner Kicks,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Offsides,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Ball Possession,51%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Yellow Cards,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Goalkeeper Saves,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Total passes,433,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Passes accurate,384,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,Passes %,89%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,expected_goals,1.94,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208529,547,Girona,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208529_statistics.json
1208530,530,Atletico Madrid,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Shots off Goal,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Total Shots,14,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Blocked Shots,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Shots insidebox,14,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Shots outsidebox,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Fouls,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Corner Kicks,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Ball Possession,53%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Total passes,515,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Passes accurate,438,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,Passes %,85%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,expected_goals,3.24,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,530,Atletico Madrid,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Shots on Goal,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Shots off Goal,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Total Shots,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Blocked Shots,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Shots insidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Shots outsidebox,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Fouls,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Offsides,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Ball Possession,47%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Yellow Cards,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Total passes,465,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Passes accurate,385,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,Passes %,83%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,expected_goals,0.15,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208530,532,Valencia,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208530_statistics.json
1208531,543,Real Betis,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Shots off Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Total Shots,14,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Blocked Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Shots insidebox,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Shots outsidebox,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Fouls,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Corner Kicks,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Offsides,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Ball Possession,64%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Goalkeeper Saves,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Total passes,611,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Passes accurate,533,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,Passes %,87%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,expected_goals,2.12,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,543,Real Betis,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Shots on Goal,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Shots off Goal,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Total Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Blocked Shots,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Shots insidebox,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Shots outsidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Fouls,18,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Corner Kicks,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Ball Possession,36%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Yellow Cards,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Goalkeeper Saves,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Total passes,352,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Passes accurate,263,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,Passes %,75%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,expected_goals,0.10,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208531,537,Leganes,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208531_statistics.json
1208532,538,Celta Vigo,Shots on Goal,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Shots off Goal,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Total Shots,14,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Blocked Shots,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Shots insidebox,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Shots outsidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Fouls,14,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Corner Kicks,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Offsides,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Ball Possession,54%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Yellow Cards,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Red Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Total passes,484,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Passes accurate,419,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,Passes %,87%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,expected_goals,1.84,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,538,Celta Vigo,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Shots on Goal,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Shots off Goal,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Total Shots,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Blocked Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Shots insidebox,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Shots outsidebox,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Fouls,15,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Ball Possession,46%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Yellow Cards,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Red Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Goalkeeper Saves,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Total passes,406,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Passes accurate,344,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,Passes %,85%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,expected_goals,0.51,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208532,720,Valladolid,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208532_statistics.json
1208533,798,Mallorca,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Shots off Goal,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Total Shots,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Blocked Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Shots insidebox,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Shots outsidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Fouls,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Corner Kicks,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Offsides,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Ball Possession,54%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Yellow Cards,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Red Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Goalkeeper Saves,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Total passes,439,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Passes accurate,356,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,Passes %,81%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,expected_goals,0.35,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,798,Mallorca,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Shots off Goal,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Total Shots,21,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Blocked Shots,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Shots insidebox,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Shots outsidebox,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Fouls,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Corner Kicks,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Ball Possession,46%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Yellow Cards,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Red Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Goalkeeper Saves,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Total passes,385,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Passes accurate,313,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,Passes %,81%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,expected_goals,1.77,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208533,533,Villarreal,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208533_statistics.json
1208534,534,Las Palmas,Shots on Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Shots off Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Total Shots,15,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Blocked Shots,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Shots insidebox,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Shots outsidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Fouls,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Corner Kicks,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Offsides,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Ball Possession,65%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Red Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Total passes,599,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Passes accurate,498,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,Passes %,83%,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,expected_goals,1.16,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,534,Las Palmas,goals_prevented,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,531,Athletic Club,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,531,Athletic Club,Shots off Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,531,Athletic Club,Total Shots,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,531,Athletic Club,Blocked Shots,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,531,Athletic Club,Shots insidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,531,Athletic Club,Shots outsidebox,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,531,Athletic Club,Fouls,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
1208534,531,Athletic Club,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-29/fixture_1208534_statistics.json
